2.1117,0.38949
2.1283,0.41458
2.1447,0.44033
2.1628,0.46457
2.1804,0.48672
2.1979,0.50766
2.2154,0.53293
2.233,0.55613
2.2517,0.5815
2.2699,0.60727
2.2937,0.63167
2.3198,0.65588
2.3502,0.68255
2.3814,0.70685
2.414,0.73302
2.4471,0.75779
2.4783,0.78408
2.5093,0.8059
2.5376,0.82788
2.5634,0.8456
2.5907,0.86518
2.6154,0.88376
2.6416,0.90311
2.6694,0.92054
2.699,0.93804
2.7268,0.9562
2.7557,0.97276
2.7847,0.99008
2.8152,1.0061
2.8446,1.0234
2.8727,1.0386
2.9007,1.0467
2.9295,1.0579
2.9612,1.0671
2.9964,1.0788
3.0318,1.0915
3.0704,1.0992
3.1125,1.1096
3.1581,1.1197
3.2032,1.1312
3.2488,1.1412
3.2963,1.1486
3.3429,1.1565
3.383,1.1665
3.4161,1.1729
3.4544,1.18
3.4963,1.1924
3.5431,1.2043
3.5956,1.2173
3.6493,1.23
3.7088,1.241
3.7747,1.255
3.8433,1.2664
3.9122,1.2754
3.9837,1.2837
4.0559,1.2898
4.1255,1.2987
4.1888,1.306
4.2476,1.3108
4.313,1.3151
4.3764,1.3209
4.4414,1.3272
4.5076,1.3361
4.5693,1.3451
4.6304,1.3536
4.6893,1.3607
4.7457,1.3655
4.8036,1.3705
4.8633,1.3763
4.9225,1.3812
4.9792,1.3847
5.0328,1.3864
5.0853,1.3859
5.1381,1.3827
5.1871,1.3827
5.2342,1.3827
5.2762,1.3859
5.3151,1.3864
5.3507,1.3863
5.3841,1.3846
5.4167,1.3807
5.4513,1.3741
5.4844,1.3644
5.5179,1.35
5.5513,1.3354
5.5852,1.3194
5.621,1.2982
5.6557,1.2769
5.6892,1.2522
5.7204,1.2281
5.7468,1.206
5.7727,1.1827
5.7946,1.16
5.8161,1.1379
5.8352,1.1122
5.8547,1.0878
5.8704,1.0604
5.8855,1.0318
5.8987,1.008
5.9104,0.98628
5.9225,0.96215
5.9365,0.94029
5.9529,0.91782
5.9692,0.89496
5.9856,0.87495
6.0049,0.85515
6.0257,0.83289
6.0491,0.81149
6.0748,0.78522
6.1036,0.75891
6.1337,0.72834
6.1646,0.69989
6.1945,0.67103
6.2206,0.64545
6.2426,0.61624
6.2632,0.58999
6.2823,0.56424
6.2959,0.53809
6.3083,0.51527
6.3195,0.49064
6.3286,0.46527
6.34,0.43886
6.3545,0.40669
6.3705,0.37307
6.3877,0.33791
6.4035,0.30132
6.4168,0.26363
6.4262,0.22563
6.4333,0.18093
6.4368,0.13387
6.4399,0.085983
6.4401,0.035889
6.4422,-0.016268
6.4428,-0.065861
6.4426,-0.11732
6.4453,-0.16757
6.449,-0.21662
6.4535,-0.25517
6.4583,-0.29757
6.4632,-0.33998
6.4676,-0.38314
6.4714,-0.42797
6.4741,-0.47707
6.4753,-0.5271
6.4775,-0.57767
6.4791,-0.63438
6.4798,-0.68463
6.4796,-0.73356
6.4796,-0.78746
6.4812,-0.83894
6.4807,-0.89257
6.4784,-0.94547
6.476,-1.0072
6.4728,-1.0667
6.4668,-1.1223
6.4599,-1.1723
6.4505,-1.2196
6.4408,-1.2614
6.4291,-1.2995
6.4179,-1.3303
6.4085,-1.3545
6.3984,-1.3794
6.3867,-1.4036
6.3739,-1.4262
6.3604,-1.4513
6.3469,-1.4755
6.3317,-1.4985
6.3145,-1.5203
6.2941,-1.5421
6.272,-1.564
6.2446,-1.5861
6.2166,-1.6074
6.1847,-1.627
6.1527,-1.6441
6.1214,-1.6614
6.0896,-1.674
6.0574,-1.685
6.0266,-1.6933
5.994,-1.6964
5.9596,-1.6969
5.9204,-1.6929
5.8779,-1.6875
5.8335,-1.6811
5.7885,-1.6715
5.7389,-1.6597
5.6889,-1.6468
5.6384,-1.6312
5.5913,-1.6158
5.5515,-1.6009
5.5163,-1.5865
5.4854,-1.5734
5.4571,-1.5606
5.4296,-1.5445
5.405,-1.5291
5.3771,-1.5112
5.3467,-1.4907
5.32,-1.4664
5.2888,-1.4383
5.2492,-1.4083
5.2013,-1.3752
5.1481,-1.3409
5.0951,-1.3088
5.0415,-1.2781
4.9895,-1.2508
4.9373,-1.2247
4.8835,-1.199
4.8319,-1.1744
4.7848,-1.1544
4.7382,-1.1318
4.6959,-1.11
4.6549,-1.0893
4.6109,-1.0686
4.5672,-1.0485
4.519,-1.0208
4.4732,-0.99408
4.4302,-0.96363
4.389,-0.9311
4.3496,-0.89392
4.3081,-0.85285
4.2679,-0.80444
4.2311,-0.75148
4.1995,-0.69854
4.1691,-0.64296
4.1425,-0.58841
4.1175,-0.53431
4.0987,-0.47881
4.0845,-0.42467
4.0718,-0.36717
4.0626,-0.31525
4.0554,-0.26153
4.0526,-0.20787
4.052,-0.14859
4.0535,-0.094592
4.0594,-0.032765
4.0688,0.031965
4.0818,0.094732
4.0981,0.15816
4.1171,0.22039
4.1391,0.28111
4.1655,0.34472
4.1948,0.40389
4.2268,0.45917
4.2555,0.50846
4.2829,0.55157
4.3096,0.59175
4.3358,0.62831
4.3616,0.65189
4.3911,0.67758
4.4215,0.69989
4.4502,0.71684
4.48,0.72976
4.5078,0.74169
4.5388,0.75454
4.5724,0.77062
4.6093,0.785
4.6461,0.79737
4.6853,0.81051
4.7256,0.82124
4.7707,0.83409
4.8191,0.84474
4.8681,0.85199
4.9175,0.86076
4.9648,0.86869
5.0069,0.87367
5.0489,0.87688
5.0849,0.8783
5.1237,0.87684
5.1624,0.87023
5.202,0.85792
5.2387,0.8409
5.2795,0.82324
5.3168,0.8077
5.3554,0.78976
5.3903,0.77258
5.4248,0.75647
5.4579,0.74347
5.4884,0.73144
5.5209,0.71684
5.5583,0.70215
5.592,0.68519
5.631,0.66823
5.6682,0.64897
5.7048,0.62661
5.7378,0.60646
5.7708,0.58502
5.8008,0.56488
5.8276,0.54564
5.8537,0.52846
5.8788,0.51627
5.9043,0.50183
5.9315,0.47963
5.9632,0.45162
5.9957,0.42283
6.024,0.39255
6.0536,0.3605
6.0822,0.32676
6.1114,0.28572
6.1375,0.24249
6.1649,0.19648
6.1899,0.14905
6.2155,0.10054
6.241,0.048623
6.2641,-0.0012714
6.2897,-0.058693
6.3145,-0.11816
6.3383,-0.1771
6.3607,-0.23256
6.3826,-0.2871
6.404,-0.34594
6.4248,-0.40819
6.4438,-0.47606
6.4601,-0.54294
6.4757,-0.60524
6.4886,-0.66685
6.5013,-0.73006
6.5098,-0.79261
6.5156,-0.85359
6.5189,-0.9181
6.5216,-0.97775
6.5218,-1.0362
6.5204,-1.0929
6.52,-1.1503
6.5166,-1.2098
6.5146,-1.2702
6.5132,-1.3288
6.5105,-1.3817
6.5052,-1.4292
6.4947,-1.4747
6.4809,-1.519
6.4618,-1.563
6.4399,-1.6084
6.4151,-1.6543
6.3851,-1.6927
6.3528,-1.7295
6.3203,-1.7604
6.2885,-1.7857
6.2558,-1.8064
6.2265,-1.8247
6.1984,-1.8391
