2.199,0.68039
2.2464,0.74507
2.293,0.79486
2.3359,0.82963
2.3751,0.85812
2.4097,0.88596
2.4421,0.91175
2.4721,0.93409
2.5062,0.95756
2.5449,0.9825
2.5856,1.0061
2.6296,1.0314
2.6768,1.0586
2.7257,1.0875
2.7743,1.1161
2.8232,1.1437
2.8775,1.1721
2.9357,1.2014
2.9966,1.231
3.0591,1.2616
3.1227,1.2911
3.187,1.3209
3.2518,1.35
3.3116,1.3773
3.3677,1.4016
3.4199,1.4235
3.4697,1.4425
3.5206,1.4577
3.5752,1.4675
3.639,1.4734
3.7148,1.4785
3.7962,1.4815
3.8816,1.4832
3.9661,1.4846
4.0471,1.4847
4.1254,1.4849
4.1983,1.4842
4.2665,1.4837
4.3326,1.484
4.398,1.4834
4.4649,1.4828
4.5325,1.4823
4.6034,1.4812
4.6858,1.4783
4.7727,1.4737
4.8621,1.4681
4.9498,1.4617
5.0318,1.4533
5.1083,1.4436
5.1809,1.4324
5.2474,1.4195
5.3089,1.4046
5.365,1.3875
5.4164,1.3679
5.4622,1.3475
5.5004,1.3252
5.5379,1.3005
5.5804,1.2742
5.6212,1.2461
5.6624,1.2183
5.7013,1.1907
5.7389,1.164
5.7762,1.1372
5.8143,1.1108
5.8534,1.0839
5.8936,1.0575
5.9336,1.0308
5.9736,1.0045
6.0147,0.97651
6.0553,0.94586
6.0945,0.91403
6.132,0.88085
6.1671,0.84518
6.1991,0.81059
6.2292,0.77415
6.2587,0.73547
6.2877,0.69608
6.3175,0.65326
6.3458,0.60741
6.3727,0.55969
6.3972,0.51045
6.4209,0.45862
6.4451,0.40103
6.4665,0.34252
6.4859,0.28478
6.5046,0.22534
6.5207,0.16485
6.535,0.103
6.5483,0.04015
6.5594,-0.023798
6.5671,-0.084859
6.5741,-0.14668
6.5787,-0.21153
6.5819,-0.27928
6.5837,-0.34972
6.5847,-0.42325
6.5853,-0.49867
6.5852,-0.57147
6.586,-0.64171
6.5877,-0.71236
6.5888,-0.78043
6.5889,-0.84657
6.5875,-0.90596
6.583,-0.96128
6.5752,-1.0115
6.5649,-1.0575
6.5515,-1.1049
6.5361,-1.15
6.5192,-1.1928
6.503,-1.2323
6.4873,-1.267
6.4709,-1.2983
6.4546,-1.3248
6.4353,-1.3489
6.4113,-1.3705
6.3829,-1.3898
6.3494,-1.4067
6.3122,-1.4238
6.2718,-1.4403
6.231,-1.454
6.1879,-1.4683
6.1413,-1.4819
6.094,-1.4939
6.0478,-1.506
6.0059,-1.5168
5.9668,-1.5283
5.9282,-1.5383
5.8841,-1.5484
5.8342,-1.558
5.7814,-1.566
5.7267,-1.5734
5.6745,-1.5798
5.6215,-1.5842
5.5707,-1.5867
5.5174,-1.5895
5.4599,-1.5891
5.4035,-1.5856
5.3471,-1.5772
5.296,-1.5638
5.2449,-1.5452
5.1921,-1.5211
5.1372,-1.4915
5.0817,-1.4583
5.0288,-1.4224
4.9781,-1.3852
4.9311,-1.3496
4.8854,-1.3178
4.8422,-1.2891
4.7964,-1.2563
4.7478,-1.2177
4.6972,-1.1722
4.6459,-1.1234
4.5964,-1.0707
4.5475,-1.0116
4.5007,-0.94783
4.4572,-0.88041
4.4167,-0.80961
4.3818,-0.73782
4.3507,-0.66499
4.3249,-0.59426
4.3023,-0.52512
4.2822,-0.4555
4.2621,-0.38045
4.2435,-0.3009
4.2264,-0.22313
4.2132,-0.15277
4.2016,-0.085339
4.192,-0.020206
4.184,0.039468
4.1783,0.096788
4.1753,0.1562
4.1749,0.21121
4.1764,0.2646
4.1802,0.31592
4.186,0.36884
4.1926,0.42227
4.1998,0.47713
4.2096,0.53414
4.2235,0.5859
4.2436,0.63428
4.2684,0.67809
4.3002,0.71724
4.3351,0.74937
4.3794,0.77716
4.4329,0.79994
4.4933,0.81356
4.56,0.82105
4.6336,0.82415
4.7142,0.82575
4.7982,0.82472
4.8835,0.82208
4.9686,0.8198
5.053,0.81686
5.1334,0.81488
5.2083,0.81076
5.2814,0.80335
5.3479,0.79396
5.4153,0.78192
5.4793,0.76745
5.5395,0.74764
5.5947,0.72604
5.6467,0.70312
